@relation corpus_simple
@attribute character_count real
@attribute word_count real
@attribute average_word_length real
@attribute most_common_stop_word {the, he, to, and, a, of, it, you, i, his, in, she, for, was, they, an, him, her, when, their, or, my, we}
@attribute title_word_count real
@attribute adjective_percent real
@attribute adverb_percent real
@attribute noun_percent real
@attribute pronoun_percent real
@attribute verb_percent real
@attribute class {arabiannights, italiantyrol, russian, australian, canadian, german, japanese, aesop, armenian, chinese, norse, hawaiian, southernindia, english, mexicocity, slavic, indian, eskimo, welsh, czech, eapoe, hindi, dutch, georgian, finnish, iroquois, apache, irish, filipino, kingarthur, serbian, mothergoose, celtic, hamiltonwrightmabie, korean, hanschristiananderson, viking}
@data
%
% 1621 instances
%
10505,2305,4.557483731019523,the,4,0.04245524296675192,0.021739130434782608,0.11457800511508952,0.04603580562659847,0.07953964194373402,eapoe
10686,2629,4.064663370102701,and,5,0.04515778019586507,0.03618063112078346,0.14336235038084874,0.009793253536452665,0.0897714907508161,norse
6028,1337,4.508601346297682,the,3,0.0642781875658588,0.03108535300316122,0.1506849315068493,0.00684931506849315,0.08377239199157008,english
2327,517,4.500967117988394,the,4,0.041666666666666664,0.016414141414141416,0.21085858585858586,0.015151515151515152,0.07575757575757576,welsh
4225,1008,4.191468253968254,the,1,0.045205479452054796,0.0273972602739726,0.14520547945205478,0.02671232876712329,0.09520547945205479,georgian
1283,279,4.598566308243727,the,5,0.05235602094240838,0.02617801047120419,0.16753926701570682,0.013089005235602094,0.10209424083769633,chinese
1658,363,4.567493112947658,the,4,0.05918367346938776,0.012244897959183673,0.23265306122448978,0.006122448979591836,0.07551020408163266,chinese
3142,717,4.382147838214784,the,2,0.04103671706263499,0.02591792656587473,0.21058315334773217,0.00755939524838013,0.09503239740820735,chinese
1710,368,4.646739130434782,the,2,0.07383966244725738,0.02109704641350211,0.1729957805907173,0.004219409282700422,0.07805907172995781,italiantyrol
1007,212,4.75,the,3,0.03208556149732621,0.03208556149732621,0.14171122994652408,0.029411764705882353,0.0748663101604278,chinese
400,92,4.3478260869565215,the,5,0.02727272727272727,0.03636363636363636,0.2,0.0,0.12727272727272726,aesop
6635,1651,4.01877649909146,the,5,0.06207565470417071,0.04122211445198836,0.11542192046556742,0.006304558680892337,0.10184287099903007,norse
5076,1237,4.1034761519805985,the,7,0.062424242424242424,0.038181818181818185,0.1387878787878788,0.022424242424242423,0.09272727272727273,canadian
13945,3279,4.2528209820067095,the,6,0.04914436156208864,0.027863097849934182,0.14348398420359806,0.018209741114523913,0.08995173321632295,slavic
479,116,4.129310344827586,and,5,0.043209876543209874,0.018518518518518517,0.15432098765432098,0.018518518518518517,0.09876543209876543,aesop
478,116,4.120689655172414,the,4,0.0472972972972973,0.02027027027027027,0.16216216216216217,0.04054054054054054,0.10810810810810811,aesop
1590,347,4.582132564841499,the,3,0.044186046511627906,0.018604651162790697,0.16279069767441862,0.0069767441860465115,0.10232558139534884,chinese
5800,1290,4.496124031007752,the,4,0.05850487540628386,0.02437703141928494,0.1543878656554713,0.016793066088840736,0.08396533044420368,german
1917,435,4.406896551724138,and,7,0.04229607250755287,0.030211480362537766,0.1419939577039275,0.015105740181268883,0.08610271903323263,indian
595,137,4.343065693430657,a,6,0.04779411764705882,0.01838235294117647,0.11764705882352941,0.022058823529411766,0.09558823529411764,aesop
335,91,3.681318681318681,the,7,0.05921052631578947,0.02631578947368421,0.15789473684210525,0.013157894736842105,0.05263157894736842,aesop
976,224,4.357142857142857,the,3,0.041935483870967745,0.02258064516129032,0.17419354838709677,0.00967741935483871,0.07741935483870968,chinese
5564,1344,4.1398809523809526,the,6,0.0704070407040704,0.019801980198019802,0.18866886688668866,0.0022002200220022,0.056105610561056105,english
7388,1634,4.5214198286413705,the,6,0.059414225941422594,0.02887029288702929,0.15732217573221757,0.010460251046025104,0.08284518828451883,slavic
2456,520,4.723076923076923,the,6,0.054093567251461985,0.029239766081871343,0.20906432748538012,0.0,0.05847953216374269,chinese
2248,485,4.635051546391753,the,6,0.052556818181818184,0.018465909090909092,0.19602272727272727,0.011363636363636364,0.08522727272727272,chinese
535,132,4.053030303030303,a,5,0.05045871559633028,0.013761467889908258,0.13302752293577982,0.01834862385321101,0.0871559633027523,aesop
332,67,4.955223880597015,the,6,0.046296296296296294,0.009259259259259259,0.25925925925925924,0.0,0.07407407407407407,chinese
8958,2213,4.047898779936737,the,7,0.05579710144927536,0.040942028985507244,0.14565217391304347,0.019927536231884056,0.09239130434782608,canadian
383,90,4.2555555555555555,the,4,0.04310344827586207,0.02586206896551724,0.1810344827586207,0.008620689655172414,0.10344827586206896,aesop
286,66,4.333333333333333,the,5,0.06,0.03,0.13,0.0,0.09,aesop
3846,879,4.375426621160409,the,5,0.055272108843537414,0.02295918367346939,0.1921768707482993,0.011904761904761904,0.07738095238095238,chinese
5875,1276,4.60423197492163,the,5,0.05784650630011455,0.027491408934707903,0.17239404352806414,0.008018327605956471,0.08419243986254296,english
3327,748,4.447860962566845,the,3,0.04766949152542373,0.020127118644067795,0.18008474576271186,0.009533898305084746,0.09216101694915255,chinese
5971,1409,4.237757274662881,the,5,0.04838709677419355,0.03590010405827263,0.1331945889698231,0.012486992715920915,0.1004162330905307,serbian
16973,3923,4.326535814427734,and,7,0.041740049313138426,0.03645649876717154,0.16379006692497358,0.012328284607256075,0.08559351884466361,kingarthur
3008,645,4.663565891472868,the,6,0.058165548098434,0.020134228187919462,0.19798657718120805,0.006711409395973154,0.06935123042505593,chinese
1312,312,4.205128205128205,the,4,0.0390625,0.018229166666666668,0.171875,0.0,0.1171875,aesop
2204,524,4.206106870229007,the,4,0.05727554179566564,0.021671826625386997,0.19659442724458204,0.0046439628482972135,0.08204334365325078,eskimo
1695,401,4.2269326683291775,the,6,0.06374501992031872,0.03187250996015936,0.17928286852589642,0.00199203187250996,0.10557768924302789,filipino
2007,504,3.982142857142857,the,3,0.046012269938650305,0.046012269938650305,0.13957055214723926,0.009202453987730062,0.08895705521472393,norse
3740,945,3.9576719576719577,the,5,0.04072096128170895,0.03137516688918558,0.1328437917222964,0.014686248331108143,0.08210947930574099,norse
15229,3467,4.392558407845399,the,2,0.04612706701479547,0.03350739773716275,0.152088772845953,0.009138381201044387,0.09007832898172324,russian
2892,627,4.6124401913875595,the,6,0.03837209302325582,0.013953488372093023,0.2069767441860465,0.004651162790697674,0.07790697674418605,hawaiian
5347,1358,3.93740795287187,and,3,0.03627906976744186,0.03441860465116279,0.15627906976744185,0.013953488372093023,0.09953488372093024,english
2027,494,4.103238866396761,the,7,0.037940379403794036,0.04336043360433604,0.12872628726287264,0.024390243902439025,0.0975609756097561,aesop
3164,745,4.246979865771812,the,4,0.03551401869158879,0.03177570093457944,0.14205607476635515,0.011214953271028037,0.09065420560747664,hawaiian
1555,349,4.455587392550143,the,2,0.025,0.034375,0.1296875,0.01875,0.096875,finnish
8525,2047,4.164631167562287,the,3,0.050435413642960815,0.031204644412191583,0.13824383164005805,0.015965166908563134,0.09905660377358491,mothergoose
1430,301,4.750830564784053,the,4,0.04187192118226601,0.009852216748768473,0.23891625615763548,0.007389162561576354,0.07389162561576355,chinese
8525,2074,4.110414657666345,the,6,0.036937541974479515,0.02719946272666219,0.14372061786433848,0.018468770987239758,0.10342511752854265,georgian
323,75,4.306666666666667,the,5,0.045454545454545456,0.01818181818181818,0.15454545454545454,0.00909090909090909,0.07272727272727272,aesop
1614,358,4.5083798882681565,the,2,0.056016597510373446,0.016597510373443983,0.15767634854771784,0.006224066390041493,0.0954356846473029,australian
262,64,4.09375,a,7,0.024390243902439025,0.036585365853658534,0.21951219512195122,0.0,0.07317073170731707,aesop
1644,388,4.237113402061856,the,9,0.072,0.036,0.172,0.01,0.088,eskimo
443,110,4.027272727272727,for,6,0.04430379746835443,0.006329113924050633,0.1518987341772152,0.02531645569620253,0.08860759493670886,aesop
17034,4035,4.221561338289963,the,2,0.032832407709898724,0.03707938582162692,0.12218229336818033,0.018621365566808233,0.09376020908199935,german
752,189,3.9788359788359786,the,5,0.04326923076923077,0.052884615384615384,0.15865384615384615,0.009615384615384616,0.08653846153846154,filipino
6462,1544,4.185233160621761,the,4,0.034585824081981215,0.034158838599487616,0.11187019641332195,0.02220324508966695,0.09649871904355252,hamiltonwrightmabie
8552,2005,4.265336658354115,the,7,0.06509357200976404,0.03254678600488202,0.1468673718470301,0.009764035801464606,0.09235150528885272,mothergoose
1204,266,4.526315789473684,the,3,0.05789473684210526,0.02368421052631579,0.2131578947368421,0.013157894736842105,0.07368421052631578,chinese
2059,466,4.418454935622318,the,3,0.0787037037037037,0.012345679012345678,0.19135802469135801,0.013888888888888888,0.07098765432098765,iroquois
9955,2345,4.245202558635395,the,5,0.05639367816091954,0.03735632183908046,0.16666666666666666,0.014008620689655173,0.10021551724137931,canadian
2023,510,3.966666666666667,the,5,0.057692307692307696,0.038461538461538464,0.14102564102564102,0.011217948717948718,0.09775641025641026,filipino
1591,350,4.545714285714285,the,2,0.04954954954954955,0.013513513513513514,0.22522522522522523,0.006756756756756757,0.08108108108108109,filipino
3188,779,4.092426187419769,and,3,0.046906187624750496,0.03293413173652695,0.1596806387225549,0.015968063872255488,0.09880239520958084,eskimo
5449,1280,4.25703125,the,3,0.05489417989417989,0.04034391534391534,0.14616402116402116,0.004629629629629629,0.10582010582010581,serbian
1811,408,4.438725490196078,the,1,0.04887218045112782,0.020676691729323307,0.17105263157894737,0.005639097744360902,0.09586466165413533,italiantyrol
4073,893,4.561030235162374,the,5,0.05799648506151142,0.02460456942003515,0.17926186291739896,0.009666080843585237,0.09578207381370826,southernindia
600,136,4.411764705882353,the,4,0.04375,0.00625,0.23125,0.0,0.11875,chinese
12569,2957,4.25059181602976,the,3,0.0525164113785558,0.02762582056892779,0.16219912472647702,0.012035010940919038,0.0987417943107221,arabiannights
4241,1048,4.04675572519084,the,3,0.057926829268292686,0.038109756097560975,0.13948170731707318,0.011432926829268292,0.10746951219512195,eskimo
887,202,4.391089108910891,the,5,0.03515625,0.03515625,0.17578125,0.01171875,0.109375,chinese
540,125,4.32,the,5,0.03684210526315789,0.03684210526315789,0.1736842105263158,0.021052631578947368,0.07894736842105263,aesop
1282,281,4.562277580071174,the,5,0.062162162162162166,0.010810810810810811,0.20270270270270271,0.0,0.07567567567567568,italiantyrol
1507,309,4.877022653721683,the,2,0.06306306306306306,0.018018018018018018,0.22522522522522523,0.01126126126126126,0.0472972972972973,chinese
9150,2184,4.18956043956044,the,3,0.03824273072060683,0.026232616940581543,0.13242730720606827,0.02781289506953224,0.1011378002528445,georgian
304,73,4.164383561643835,a,3,0.058823529411764705,0.0196078431372549,0.16666666666666666,0.0196078431372549,0.09803921568627451,aesop
4037,931,4.3361976369495165,the,4,0.044189852700491,0.03927986906710311,0.14648117839607203,0.011456628477905073,0.09165302782324058,mexicocity
2487,603,4.124378109452737,the,5,0.030693069306930693,0.030693069306930693,0.13663366336633664,0.02178217821782178,0.08613861386138613,indian
541,146,3.7054794520547945,the,5,0.04597701149425287,0.028735632183908046,0.13793103448275862,0.011494252873563218,0.10344827586206896,aesop
346,71,4.873239436619718,the,3,0.0425531914893617,0.0,0.23404255319148937,0.010638297872340425,0.10638297872340426,chinese
4698,1151,4.081668114682884,the,3,0.05091533180778032,0.028604118993135013,0.16247139588100687,0.016590389016018305,0.07780320366132723,viking
11501,2619,4.3913707521954946,the,5,0.04867529266789895,0.035736290819470114,0.1414048059149723,0.011090573012939002,0.10566851509550215,german
1025,249,4.116465863453815,the,6,0.0440251572327044,0.03773584905660377,0.14465408805031446,0.015723270440251572,0.09433962264150944,aesop
1069,236,4.529661016949152,the,4,0.04487179487179487,0.022435897435897436,0.18269230769230768,0.003205128205128205,0.09294871794871795,chinese
3072,631,4.868462757527734,the,2,0.05789473684210526,0.016842105263157894,0.21157894736842106,0.004210526315789474,0.09052631578947369,chinese
61169,12700,4.816456692913386,the,2,0.07497168742921857,0.03544733861834654,0.14869762174405435,0.01998867497168743,0.06885617214043036,eapoe
979,233,4.201716738197425,a,5,0.03807106598984772,0.03807106598984772,0.12944162436548223,0.02284263959390863,0.07360406091370558,russian
343,95,3.610526315789474,was,6,0.015873015873015872,0.031746031746031744,0.16666666666666666,0.023809523809523808,0.07936507936507936,aesop
701,168,4.1726190476190474,the,5,0.014598540145985401,0.029197080291970802,0.10583941605839416,0.01824817518248175,0.12043795620437957,filipino
1702,412,4.131067961165049,the,4,0.06020066889632107,0.021739130434782608,0.15719063545150502,0.021739130434782608,0.0903010033444816,iroquois
18895,4306,4.388063167673014,the,2,0.036900911496618644,0.02587474272272861,0.16465745369009116,0.014554542781534842,0.08688620993825345,russian
354,71,4.985915492957746,the,2,0.05102040816326531,0.02040816326530612,0.24489795918367346,0.0,0.061224489795918366,chinese
11814,2694,4.385300668151448,the,4,0.06036036036036036,0.03123123123123123,0.15945945945945947,0.01021021021021021,0.1015015015015015,southernindia
3302,771,4.282749675745785,and,1,0.06593406593406594,0.020146520146520148,0.17857142857142858,0.005494505494505495,0.09157509157509157,english
736,171,4.304093567251462,to,5,0.04205607476635514,0.03271028037383177,0.16355140186915887,0.004672897196261682,0.10747663551401869,aesop
906,193,4.694300518134715,the,2,0.07954545454545454,0.015151515151515152,0.1590909090909091,0.0,0.0946969696969697,italiantyrol
1924,450,4.275555555555556,the,1,0.05755395683453238,0.02697841726618705,0.17086330935251798,0.00539568345323741,0.10971223021582734,filipino
218,53,4.113207547169812,and,3,0.01282051282051282,0.01282051282051282,0.23076923076923078,0.0,0.0641025641025641,aesop
4733,1116,4.241039426523297,the,5,0.03877005347593583,0.029411764705882353,0.16844919786096257,0.022058823529411766,0.11564171122994653,apache
3325,724,4.592541436464089,the,2,0.06290672451193059,0.031453362255965296,0.18004338394793926,0.006507592190889371,0.08134490238611713,italiantyrol
1635,425,3.847058823529412,the,4,0.018292682926829267,0.028963414634146343,0.13109756097560976,0.007621951219512195,0.09298780487804878,norse
6878,1621,4.243059839605182,the,4,0.04541522491349481,0.026816608996539794,0.14749134948096887,0.01384083044982699,0.08304498269896193,mothergoose
3015,728,4.141483516483516,the,3,0.03937007874015748,0.028543307086614175,0.13385826771653545,0.022637795275590553,0.0984251968503937,czech
1627,330,4.930303030303031,a,1,0.140625,0.008928571428571428,0.17633928571428573,0.0,0.07366071428571429,english
3086,709,4.3526093088857545,the,7,0.05064655172413793,0.02586206896551724,0.19181034482758622,0.009698275862068966,0.07650862068965517,mexicocity
45046,10332,4.359852884243129,the,12,0.04727245993236289,0.02587854727245993,0.14938979561829144,0.017570945449198648,0.09116306425525658,arabiannights
337,84,4.011904761904762,a,2,0.12745098039215685,0.029411764705882353,0.1568627450980392,0.0,0.06862745098039216,aesop
55977,13418,4.171784170517216,the,2,0.046191247974068074,0.02447325769854133,0.19800108049702864,0.018476499189627228,0.09254457050243112,irish
925,236,3.919491525423729,the,5,0.022151898734177215,0.056962025316455694,0.12658227848101267,0.022151898734177215,0.0949367088607595,aesop
5824,1314,4.432267884322679,the,1,0.04984423676012461,0.03167185877466251,0.1588785046728972,0.017133956386292833,0.08255451713395638,russian
577,143,4.034965034965035,the,4,0.027472527472527472,0.04395604395604396,0.13736263736263737,0.016483516483516484,0.11538461538461539,aesop
8493,1987,4.274282838449924,the,6,0.04319281271596406,0.022805805114029024,0.13683483068417415,0.01796821008984105,0.1019350380096752,georgian
890,213,4.178403755868545,the,3,0.0703125,0.05078125,0.10546875,0.01171875,0.09375,filipino
12434,2884,4.311373092926491,the,3,0.049499736703528176,0.02764612954186414,0.15271195365982096,0.016324381253291206,0.09162717219589257,hamiltonwrightmabie
27020,6015,4.492103075644223,the,9,0.06248456408989874,0.03025438379846876,0.1607804396147197,0.008520622375895282,0.09804890096320079,korean
2934,694,4.227665706051873,the,7,0.04701627486437613,0.02531645569620253,0.16003616636528029,0.020795660036166366,0.08227848101265822,iroquois
1092,266,4.105263157894737,the,5,0.07100591715976332,0.03550295857988166,0.15088757396449703,0.005917159763313609,0.08875739644970414,aesop
362,95,3.8105263157894735,a,7,0.04,0.02666666666666667,0.14666666666666667,0.02666666666666667,0.10666666666666667,aesop
749,177,4.231638418079096,she,2,0.06880733944954129,0.022935779816513763,0.16972477064220184,0.0045871559633027525,0.0963302752293578,welsh
832,179,4.648044692737431,the,3,0.04782608695652174,0.008695652173913044,0.19130434782608696,0.021739130434782608,0.10434782608695652,chinese
2137,526,4.062737642585551,the,4,0.05191256830601093,0.030054644808743168,0.18442622950819673,0.01639344262295082,0.07103825136612021,iroquois
45265,10457,4.328679353543081,the,3,0.05569471047590983,0.038013850007367025,0.13238544275821423,0.009429792249889494,0.10269633122145277,serbian
2485,538,4.618959107806692,the,4,0.06017191977077364,0.02148997134670487,0.15616045845272206,0.01002865329512894,0.1017191977077364,german
366,100,3.66,the,5,0.03731343283582089,0.014925373134328358,0.14925373134328357,0.029850746268656716,0.08955223880597014,filipino
328,85,3.8588235294117648,the,6,0.023809523809523808,0.007936507936507936,0.18253968253968253,0.015873015873015872,0.07142857142857142,aesop
300,67,4.477611940298507,they,6,0.044444444444444446,0.03333333333333333,0.17777777777777778,0.03333333333333333,0.07777777777777778,chinese
1861,391,4.759590792838875,the,4,0.05188679245283019,0.020440251572327043,0.21226415094339623,0.007861635220125786,0.06918238993710692,chinese
2016,402,5.014925373134329,the,1,0.06159420289855073,0.018115942028985508,0.213768115942029,0.007246376811594203,0.05615942028985507,chinese
24440,5213,4.688279301745636,the,3,0.06290364246964608,0.03190390080082666,0.13471971066907776,0.03267889434254714,0.07672436063032809,eapoe
317,68,4.661764705882353,the,6,0.05434782608695652,0.010869565217391304,0.25,0.0,0.06521739130434782,aesop
7436,1769,4.203504804974562,the,4,0.057203389830508475,0.03516949152542373,0.15550847457627118,0.01694915254237288,0.0902542372881356,mothergoose
4101,875,4.686857142857143,the,4,0.07064220183486239,0.030275229357798167,0.16788990825688074,0.0045871559633027525,0.08807339449541285,english
732,139,5.266187050359712,and,3,0.09090909090909091,0.010101010101010102,0.1919191919191919,0.0,0.050505050505050504,chinese
8960,2209,4.056133997283839,the,1,0.05,0.031159420289855074,0.13949275362318841,0.01884057971014493,0.08695652173913043,celtic
3810,916,4.1593886462882095,the,1,0.058333333333333334,0.021212121212121213,0.15303030303030302,0.019696969696969695,0.09242424242424242,viking
2075,435,4.7701149425287355,the,3,0.047038327526132406,0.01916376306620209,0.18815331010452963,0.010452961672473868,0.08710801393728224,chinese
13004,3279,3.9658432448917353,the,3,0.05178652193577567,0.0472636815920398,0.13658977838082315,0.009045680687471733,0.08932609678878335,norse
8467,1963,4.313295975547631,and,5,0.05945121951219512,0.04458841463414634,0.14710365853658536,0.01753048780487805,0.09184451219512195,canadian
1174,248,4.733870967741935,the,3,0.09310344827586207,0.041379310344827586,0.16551724137931034,0.013793103448275862,0.08275862068965517,chinese
1057,256,4.12890625,the,6,0.06111111111111111,0.030555555555555555,0.13055555555555556,0.005555555555555556,0.07777777777777778,indian
1027,233,4.407725321888412,the,1,0.05459770114942529,0.028735632183908046,0.13505747126436782,0.005747126436781609,0.08908045977011494,chinese
1015,235,4.319148936170213,the,6,0.06206896551724138,0.04482758620689655,0.1793103448275862,0.0,0.07586206896551724,italiantyrol
603,144,4.1875,and,5,0.07291666666666667,0.020833333333333332,0.15104166666666666,0.005208333333333333,0.08854166666666667,aesop
1073,232,4.625,the,3,0.06993006993006994,0.03146853146853147,0.15734265734265734,0.017482517482517484,0.07342657342657342,hawaiian
6291,1480,4.250675675675676,the,8,0.040352504638218926,0.026437847866419294,0.137291280148423,0.02365491651205937,0.09786641929499072,arabiannights
1321,310,4.2612903225806456,the,3,0.01680672268907563,0.037815126050420166,0.13655462184873948,0.018907563025210083,0.09873949579831932,russian
8618,1986,4.339375629405841,the,2,0.0394393741851369,0.0303129074315515,0.14732724902216426,0.010104302477183833,0.0938722294654498,russian
4778,1045,4.572248803827751,the,5,0.04897959183673469,0.017006802721088437,0.1836734693877551,0.010884353741496598,0.0891156462585034,armenian
399,89,4.48314606741573,the,4,0.04477611940298507,0.014925373134328358,0.17164179104477612,0.007462686567164179,0.08955223880597014,aesop
6454,1527,4.226588081204977,the,6,0.034976152623211444,0.033386327503974564,0.1232114467408585,0.023052464228934817,0.08624801271860096,celtic
343,83,4.132530120481928,a,5,0.04477611940298507,0.03731343283582089,0.16417910447761194,0.022388059701492536,0.06716417910447761,aesop
7742,1886,4.104984093319194,the,10,0.04911433172302738,0.03542673107890499,0.14170692431561996,0.022946859903381644,0.10426731078904992,eskimo
5374,1332,4.034534534534535,and,3,0.05324357405140759,0.033047735618115054,0.1536107711138311,0.009179926560587515,0.10281517747858017,english
3934,933,4.216505894962487,the,3,0.03871829105473965,0.029372496662216287,0.12283044058744993,0.021361815754339118,0.10080106809078772,russian
9444,2128,4.43796992481203,the,4,0.0553735255570118,0.02621231979030144,0.16055045871559634,0.008846657929226736,0.08387942332896461,russian
22195,5140,4.3180933852140075,the,6,0.040764501470195134,0.028334669874365143,0.15677626303127506,0.012964448008553862,0.09369152632985833,russian
10317,2525,4.085940594059406,the,12,0.06722151088348272,0.041613316261203584,0.13988476312419976,0.015364916773367477,0.09475032010243278,hindi
1388,360,3.8555555555555556,the,3,0.05,0.03333333333333333,0.1595238095238095,0.007142857142857143,0.08095238095238096,eskimo
8639,2031,4.253569670113245,the,7,0.051117129316181446,0.02979011509817197,0.13845633039945837,0.024035206499661475,0.0941096817874069,finnish
6655,1632,4.077818627450981,the,4,0.050088652482269506,0.024379432624113476,0.17065602836879432,0.014627659574468085,0.10372340425531915,welsh
14850,3434,4.324403028538148,the,6,0.053994732221246705,0.02875329236172081,0.15693590869183494,0.017120280948200176,0.09416154521510096,slavic
1555,315,4.936507936507937,the,4,0.059734513274336286,0.03982300884955752,0.1592920353982301,0.015486725663716814,0.07079646017699115,chinese
24275,5894,4.11859518154055,the,5,0.05258833196384552,0.03478499041358532,0.16064092029580937,0.008901670775130101,0.10065735414954807,filipino
2626,634,4.141955835962145,the,3,0.035555555555555556,0.025555555555555557,0.1622222222222222,0.022222222222222223,0.09777777777777778,georgian
10294,2337,4.4047924689773215,the,3,0.05507955936352509,0.024173806609547124,0.15422276621787026,0.011321909424724603,0.09363525091799266,armenian
1357,290,4.679310344827586,the,5,0.032407407407407406,0.018518518518518517,0.14351851851851852,0.016203703703703703,0.08564814814814815,chinese
750,167,4.491017964071856,the,6,0.059322033898305086,0.012711864406779662,0.2076271186440678,0.00423728813559322,0.07203389830508475,chinese
7126,1566,4.550446998722861,the,2,0.04677268475210477,0.022918615528531337,0.1833489242282507,0.008886810102899906,0.08933582787652011,hawaiian
398,96,4.145833333333333,a,2,0.07142857142857142,0.014285714285714285,0.20714285714285716,0.007142857142857143,0.06428571428571428,welsh
788,175,4.502857142857143,the,2,0.06637168141592921,0.0,0.25663716814159293,0.0,0.05752212389380531,chinese
9197,2120,4.338207547169811,the,3,0.048701298701298704,0.01818181818181818,0.1396103896103896,0.029545454545454545,0.08116883116883117,german
1927,438,4.399543378995434,the,3,0.05218855218855219,0.011784511784511785,0.1936026936026936,0.016835016835016835,0.09595959595959595,chinese
1701,399,4.2631578947368425,the,5,0.056363636363636366,0.02181818181818182,0.19454545454545455,0.02,0.08363636363636363,chinese
13567,2795,4.854025044722719,the,1,0.09367816091954023,0.032758620689655175,0.1810344827586207,0.002586206896551724,0.0603448275862069,russian
9082,2319,3.916343251401466,the,5,0.040214477211796246,0.04088471849865952,0.12734584450402145,0.012399463806970509,0.10053619302949061,norse
13668,3039,4.497532082922014,the,5,0.05917706888580675,0.023809523809523808,0.18030513176144244,0.008090614886731391,0.07096625057790107,dutch
1105,263,4.201520912547529,the,3,0.033854166666666664,0.015625,0.16666666666666666,0.018229166666666668,0.09114583333333333,chinese
1365,301,4.534883720930233,the,3,0.06,0.017777777777777778,0.19333333333333333,0.013333333333333334,0.07333333333333333,chinese
3104,749,4.144192256341789,the,3,0.047285464098073555,0.03502626970227671,0.1330998248686515,0.021015761821366025,0.08669001751313485,australian
704,187,3.764705882352941,the,5,0.05084745762711865,0.038135593220338986,0.1694915254237288,0.01694915254237288,0.07203389830508475,aesop
611,151,4.046357615894039,the,5,0.03211009174311927,0.03211009174311927,0.16055045871559634,0.0,0.0963302752293578,aesop
2151,525,4.097142857142857,the,7,0.033582089552238806,0.01990049751243781,0.16666666666666666,0.033582089552238806,0.08084577114427861,iroquois
370,88,4.204545454545454,and,5,0.0273972602739726,0.0273972602739726,0.136986301369863,0.0273972602739726,0.08904109589041095,aesop
1894,421,4.498812351543943,the,6,0.06985294117647059,0.02389705882352941,0.19117647058823528,0.011029411764705883,0.08272058823529412,italiantyrol
16543,3864,4.2813146997929605,the,11,0.06814449917898194,0.036535303776683084,0.15476190476190477,0.01087848932676519,0.0917487684729064,korean
4137,874,4.733409610983982,the,6,0.04652996845425868,0.03706624605678233,0.15457413249211358,0.007097791798107256,0.07807570977917981,german
26154,6025,4.34091286307054,the,2,0.05162725357059237,0.026808709904003747,0.15371107468976822,0.011823928822289862,0.09154764692109577,slavic
4497,985,4.5654822335025385,the,4,0.041223404255319146,0.02925531914893617,0.14361702127659576,0.012632978723404254,0.10172872340425532,australian
1856,415,4.472289156626506,the,5,0.04744525547445255,0.025547445255474453,0.177007299270073,0.009124087591240875,0.08211678832116788,italiantyrol
665,136,4.889705882352941,the,3,0.04040404040404041,0.020202020202020204,0.18181818181818182,0.0,0.08080808080808081,chinese
1920,428,4.485981308411215,the,8,0.052805280528052806,0.0165016501650165,0.21947194719471946,0.006600660066006601,0.07755775577557755,chinese
13566,2788,4.865853658536586,the,1,0.06489675516224189,0.04105211406096362,0.1391347099311701,0.028023598820058997,0.07448377581120944,eapoe
13444,2915,4.612006861063465,the,5,0.07574063722750139,0.039686975964225824,0.15762996087199552,0.005030743432084964,0.09726103968697597,english
4949,1163,4.255374032674118,he,6,0.04765751211631664,0.021809369951534735,0.18376413570274636,0.009693053311793215,0.05411954765751212,hamiltonwrightmabie
768,189,4.063492063492063,the,5,0.028169014084507043,0.014084507042253521,0.15140845070422534,0.01056338028169014,0.1056338028169014,aesop
389,93,4.182795698924731,the,5,0.08461538461538462,0.015384615384615385,0.14615384615384616,0.007692307692307693,0.08461538461538462,chinese
20676,4334,4.770650669127827,the,5,0.06734006734006734,0.03080808080808081,0.15185185185185185,0.02558922558922559,0.06885521885521885,eapoe
1386,314,4.414012738853503,the,3,0.03347280334728033,0.012552301255230125,0.17154811715481172,0.03138075313807531,0.09414225941422594,chinese
1541,336,4.586309523809524,the,5,0.05232558139534884,0.009689922480620155,0.2131782945736434,0.015503875968992248,0.060077519379844964,chinese
8964,2100,4.268571428571429,the,5,0.06698895027624309,0.036256906077348064,0.15469613259668508,0.012776243093922652,0.0763121546961326,dutch
894,178,5.022471910112359,the,4,0.09051724137931035,0.01293103448275862,0.19827586206896552,0.01293103448275862,0.04741379310344827,chinese
359,75,4.786666666666667,the,5,0.059322033898305086,0.00847457627118644,0.2796610169491525,0.0,0.059322033898305086,chinese
6123,1424,4.299859550561798,the,2,0.05355535553555356,0.0306030603060306,0.13771377137713772,0.01395139513951395,0.08730873087308731,russian
668,143,4.671328671328672,the,5,0.04081632653061224,0.015306122448979591,0.17346938775510204,0.00510204081632653,0.12755102040816327,chinese
7568,1745,4.336962750716332,the,4,0.05396825396825397,0.021031746031746033,0.173015873015873,0.010317460317460317,0.07936507936507936,dutch
709,173,4.098265895953757,the,2,0.05803571428571429,0.03571428571428571,0.16517857142857142,0.004464285714285714,0.11607142857142858,welsh
3517,862,4.080046403712297,the,1,0.051233396584440226,0.03700189753320683,0.15939278937381404,0.014231499051233396,0.10056925996204934,eskimo
880,176,5.0,the,1,0.04924242424242424,0.011363636363636364,0.1856060606060606,0.003787878787878788,0.06818181818181818,chinese
